#Scientific name,Protein,BioSample,Isolate,Contig,Start,Stop,Strand,Element symbol,Element name,Type,Scope,Subtype,Class,Subclass,Method,% Coverage of reference,% Identity to reference
"Escherichia coli","HAJ6628199.1","SAMN07682622","PDT000417136.1","DABIBT010000079.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6637323.1","SAMN07682623","PDT000417137.1","DABIBY010000078.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6632771.1","SAMN07682650","PDT000417161.1","DABIBA010000056.1",3441,5066,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10219251","PDT000459427.1","NZ_RIZT01000033.1",6960,8585,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN11478843","PDT000503831.1","NZ_SVID01000069.1",9085,10710,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00166928","PDT000537224.1","NZ_BJKC01000212.1",2013,3638,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFH9776715.1","SAMN12730725","PDT000584540.1","AASXNW010000027.1",12437,14062,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA4976280","PDT000645503.2","UWKH01000005.1",180177,181799,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976292","PDT000645513.2","UWKR01000007.1",179541,181163,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976291","PDT000645514.2","UWKT01000006.1",163931,165553,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976299","PDT000645527.2","UWLD01000030.1",27425,29047,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976328","PDT000645550.2","UWMB01000004.1",63840,65462,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN11928111","PDT000661211.1","NZ_VDKM01000027.1",13364,14989,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFO5622524.1","SAMN14912222","PDT000734962.1","AATRQX010000022.1",8956,10581,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFO5029428.1","SAMN14912141","PDT000734966.1","AATRLU010000023.1",48275,49900,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN14944005","PDT000754622.1","NZ_CP053723.1",734717,736342,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFR8410300.1","SAMN15600339","PDT000794588.1","AATYTN010000037.1",10869,12494,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN11246584","PDT000824263.1","JACFJO010000037.1",13637,15259,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HAN4820949.1","SAMEA104407546","PDT000841068.1","DABULN010000031.1",24696,26321,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAN3702855.1","SAMEA104407547","PDT000841069.1","DABUCQ010000031.1",24696,26321,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN16442342","PDT000919666.1","NZ_JADDND010000027.1",50837,52462,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN16442328","PDT000919680.1","NZ_JADDNR010000028.1",40300,41925,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6917167.1","SAMEA26125168","PDT000931137.1","DADEWT010000023.1",27797,29422,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6864317.1","SAMEA26134918","PDT000931150.1","DADEWL010000072.1",3438,5063,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6122322.1","SAMEA104437447","PDT000937433.1","DADEPT010000043.1",23057,24682,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6004073.1","SAMEA104437491","PDT000937475.1","DADEOV010000108.1",451,1994,"+","mcr-1","MCR-1 family phosphoethanolamine--lipid A transferase","AMR","core","AMR","COLISTIN","COLISTIN","BLASTP",95.01,100.0
"Escherichia coli","HAW5880444.1","SAMEA104437689","PDT000937672.1","DADENV010000052.1",4238,5863,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Shigella sonnei","HAY9497116.1","SAMN07839095","PDT000939717.1","DADMNH010000141.1",62,1687,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAY4801174.1","SAMEA7160581","PDT000946563.1","DADKTF010000035.1",46628,48253,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGX9610745.1","SAMEA5930146","PDT000953686.1","DBFYQU010000030.1",50570,52195,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAX6990728.1","SAMEA5930226","PDT000953766.1","DADICV010000030.1",8938,10563,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGX9631690.1","SAMEA5930298","PDT000953838.1","DBFYQM010000040.1",8938,10563,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN16387482","PDT000973530.1","NZ_CP063492.1",5138346,5139971,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1535674.1","SAMEA26834668","PDT000977168.1","DADUEM010000076.1",6183,7808,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17164330","PDT000978461.1","NZ_JAFJWH010000024.1",25456,27081,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17164327","PDT000978466.1","NZ_JAFJWJ010000025.1",4539,6164,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17164326","PDT000978467.1","NZ_JAFJWK010000030.1",4539,6164,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17164325","PDT000978469.1","NZ_JAFJWL010000023.1",4539,6164,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17164316","PDT000978478.1","NZ_JAFJWR010000099.1",3566,5191,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN16551267","PDT000992482.1","NZ_JADIFD010000069.1",10957,12582,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAZ7566164.1","SAMN12586851","PDT000994631.1","DADPJI010000028.1",9443,11068,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAZ7460574.1","SAMN12586854","PDT000994634.1","DADPIL010000062.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAZ7408720.1","SAMN12586836","PDT000994652.1","DADPIA010000064.1",3441,5066,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAZ7380545.1","SAMN12586837","PDT000994653.1","DADPHY010000061.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAZ7280581.1","SAMN12586815","PDT000994697.1","DADPGZ010000075.1",3483,5108,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1505598.1","SAMN16913877","PDT000998050.1","DADUEG010000058.1",8961,10586,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB0622568.1","SAMN16913896","PDT000998082.1","DADTXK010000029.1",10245,11870,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1917570.1","SAMN16913891","PDT000998087.1","DADUIC010000029.1",8957,10582,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1724165.1","SAMN16913883","PDT000998096.1","DADUFY010000027.1",8963,10588,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1942795.1","SAMN16913882","PDT000998097.1","DADUID010000029.1",8957,10582,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB1514455.1","SAMN16913880","PDT000998104.1","DADUEI010000028.1",8957,10582,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB5050779.1","SAMEA6813680","PDT001002413.1","DADVHA010000154.1",4470,6095,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBB4983477.1","SAMN18128788","PDT001002500.1","DADVGK010000244.1",1201,2826,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA8387745","PDT001014652.1","CAJPVN010000064.1",3516,5135,"+","mcr-1.26","phosphoethanolamine--lipid A transferase MCR-1.26","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA8387826","PDT001014711.1","CAJPXY010000034.1",24714,26333,"-","mcr-1.26","phosphoethanolamine--lipid A transferase MCR-1.26","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HBC9660484.1","SAMEA104412386","PDT001015028.1","DAEAJR010000042.1",27419,29044,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBC9591802.1","SAMEA104412476","PDT001015116.1","DAEAJG010000025.1",46637,48262,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN09939625","PDT001016738.1","NZ_CP032076.1",25461,27086,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBD0719627.1","SAMN08554944","PDT001018856.1","DAEASH010000049.1",16258,17883,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBE5572092.1","SAMEA7577889","PDT001039802.1","DAEFWQ010000127.1",3438,5063,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBH5067225.1","SAMEA8534245","PDT001076091.1","DAERET010000024.1",4144,5766,"-","mcr-1.26","phosphoethanolamine--lipid A transferase MCR-1.26","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBH5096599.1","SAMEA8534256","PDT001076102.1","DAERFD010000144.1",579,2204,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBH5215445.1","SAMEA8534263","PDT001076109.1","DAERGD010000059.1",20545,22170,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN17183313","PDT001099180.1","JAEODY010000033.1",3521,5143,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN20337546","PDT001139089.1","NZ_JAIBPH010000039.1",27547,29172,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN21894678","PDT001149852.1","JAIZJQ010000025.1",18748,20370,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN21928417","PDT001149953.1","NZ_JAIZZB010000023.1",10690,12315,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN21928419","PDT001149954.1","NZ_JAIZTJ010000021.1",31653,33278,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN22377510","PDT001162563.1","NZ_JAJDKG010000135.1",36572,38197,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN22377625","PDT001162565.1","NZ_JAJDKJ010000094.1",36707,38332,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBN2000070.1","SAMEA5863136","PDT001223241.1","DAFMEF010000375.1",772,2397,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBN1720692.1","SAMEA5863152","PDT001223257.1","DAFMGT010000480.1",160,1785,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBN1909630.1","SAMEA5863156","PDT001223261.1","DAFMEY010000162.1",5018,6643,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN19031026","PDT001229257.1","NZ_JAHBAI010000045.1",1730,3355,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBV0672523.1","SAMN25649344","PDT001245358.1","DAGHJQ010000081.1",3435,5060,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EIX8714514.1","SAMN26314422","PDT001255931.1","ABFGBK010000133.1",74,1699,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBZ8392396.1","SAMN25244096","PDT001261488.1","DAGUQL010000106.1",1332,2951,"-","mcr-10.1","phosphoethanolamine--lipid A transferase MCR-10.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN05437874","PDT001262982.1","NZ_MCAM01000040.1",48362,49987,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN05437818","PDT001263003.1","NZ_MCCX01000050.1",3463,5088,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCB2694382.1","SAMN20967033","PDT001288409.1","DAGZVM010000070.1",794,2419,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN26630249","PDT001291471.1","NZ_JALJTF010000026.1",50025,51650,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN26630248","PDT001291473.1","NZ_JALJTE010000026.1",11658,13283,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN18521249","PDT001291549.1","NZ_JAGMRA010000046.1",187,1812,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCC4842801.1","SAMEA12790346","PDT001306255.1","DAHDUX010000174.1",224,1849,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN25145253","PDT001314615.1","NZ_JAKLYH010000019.1",10281,11906,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN18298611","PDT001318073.1","NZ_JAGDIV010000091.1",187,1812,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN18298610","PDT001318074.1","NZ_JAGDIU010000093.1",878,2503,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN18298561","PDT001318122.1","NZ_JAGDGX010000026.1",8963,10588,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN29930842","PDT001377075.1","NZ_JANHKE010000018.1",91735,93360,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9822300.1","SAMN18191523","PDT001381430.1","DAIVDH010000103.1",877,2502,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9574070.1","SAMN18191497","PDT001381507.1","DAIVBF010000069.1",185,1810,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9600335.1","SAMN18190995","PDT001381516.1","DAIVBA010000071.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ6022903.1","SAMN18191241","PDT001381684.1","DAILJL010000030.1",8963,10588,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
